Geneid	Chr	Start	End	Strand	Length	hgnc_symbol	percentage_gc_content	transcript_start	transcript_end	transcript_biotype	strand	geneName	Chrom	geneStart	geneEnd
ENSG00000237238	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	67327775;67328293;67329355;67330585;67330890;67331155;67334095;67334912	67327950;67328440;67329477;67330643;67331070;67331343;67334266;67334983	-;-;-;-;-;-;-;-	1120		42.59	67327775	67334983	unprocessed_pseudogene	-1	ENSG00000237238	chr9	67334983	67327775
ENSG00000223408	chr9;chr9	67579807;67583046	67580484;67583159	-;-	792		40.5	67579807	67583159	lincRNA	-1	ENSG00000223408	chr9	67583159	67579807
ENSG00000199432	chr9	67764522	67764633	+	112		45.54	67764522	67764633	misc_RNA	1	ENSG00000199432	chr9	67764522	67764633
ENSG00000232833	chr9;chr9	67784944;67786596	67786420;67786624	-;-	1506	FAM27E3	55.32	67784944	67786624	protein_coding	-1	FAM27E3	chr9	67786624	67784944
ENSG00000170217	chr9;chr9	67785634;67786276	67785760;67786684	+;+	536		56.61	67785634	67786684	processed_transcript	1	ENSG00000170217	chr9	67785634	67786684
ENSG00000229198	chr9	67789326	67789530	-	205		51.71	67789326	67789530	unprocessed_pseudogene	-1	ENSG00000229198	chr9	67789530	67789326
ENSG00000233172	chr9	67789674	67789866	+	193		52.85	67789674	67789866	unprocessed_pseudogene	1	ENSG00000233172	chr9	67789674	67789866
ENSG00000236233	chr9	67792167	67794649	+	2483		58.64	67792167	67794649	processed_transcript	1	ENSG00000236233	chr9	67792167	67794649
ENSG00000170215	chr9;chr9	67792938;67793897	67793338;67794111	-;-	616	FAM27B	59.2	67792938	67794111	protein_coding	-1	FAM27B	chr9	67794111	67792938
ENSG00000240165	chr9	67858947	67859228	-	282	RN7SL787P	49.29	67858947	67859228	misc_RNA	-1	RN7SL787P	chr9	67859228	67858947
ENSG00000252878	chr9	67864533	67864627	+	95		50.53	67864533	67864627	snoRNA	1	ENSG00000252878	chr9	67864533	67864627
ENSG00000223983	chr9	67864636	67864981	+	346		46.24	67864636	67864981	processed_pseudogene	1	ENSG00000223983	chr9	67864636	67864981
ENSG00000233434	chr9	67924791	67925210	-	420		45	67924791	67925210	protein_coding	-1	ENSG00000233434	chr9	67925210	67924791
ENSG00000196774	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	67926761;67930387;67930664;67934723;67935875;67938603;67945206;67947922;67951932;67954722;67954842;67960882;67965005;67966593;67967939	67927075;67930501;67930837;67934829;67936012;67938658;67945236;67947991;67952016;67954750;67954914;67960952;67965168;67966773;67969840	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3511	ANKRD20A1	36.07	67926761	67969840	protein_coding	1	ANKRD20A1	chr9	67926761	67969840
ENSG00000238397	chr9	67937393	67937499	+	107	RNU6-368P	35.51	67937393	67937499	snRNA	1	RNU6-368P	chr9	67937393	67937499
ENSG00000155282	chr9;chr9;chr9;chr9;chr9;chr9	67968793;67970399;67977438;67984833;67985711;67987826	67968862;67970548;67977567;67985114;67985922;67987998	+;+;+;+;+;+	1017		35.69	67968793	67987998	protein_coding	1	ENSG00000155282	chr9	67968793	67987998
ENSG00000233555	chr9	68176988	68177568	-	581		49.05	68176988	68177568	processed_pseudogene	-1	ENSG00000233555	chr9	68177568	68176988
ENSG00000234042	chr9	68298799	68299489	+	691		62.37	68298799	68299489	processed_pseudogene	1	ENSG00000234042	chr9	68298799	68299489
ENSG00000268951	chr9	68315598	68316175	+	578		61.76	68315598	68316175	processed_pseudogene	1	ENSG00000268951	chr9	68315598	68316175
ENSG00000224267	chr9;chr9;chr9	68324611;68340193;68340518	68324733;68340289;68340644	+;+;+	347		43.34	68324611	68340644	lincRNA	1	ENSG00000224267	chr9	68324611	68340644
ENSG00000225360	chr9	68325436	68325907	+	472		57.84	68325436	68325907	processed_pseudogene	1	ENSG00000225360	chr9	68325436	68325907
ENSG00000228656	chr9	68357280	68358558	-	1279	MYO5BP3	49.26	68357280	68358558	processed_pseudogene	-1	MYO5BP3	chr9	68358558	68357280
ENSG00000226020	chr9	68370604	68370975	-	372	CDK2AP2P3	63.17	68370604	68370975	processed_pseudogene	-1	CDK2AP2P3	chr9	68370975	68370604
ENSG00000239684	chr9	68371626	68371877	-	252	PTGER4P3	57.14	68371626	68371877	processed_pseudogene	-1	PTGER4P3	chr9	68371877	68371626
ENSG00000225411	chr9;chr9;chr9	68397878;68399291;68399775	68398573;68399427;68401759	-;-;-	2818		41.02	68397878	68409893	lincRNA	-1	ENSG00000225411	chr9	68409893	68397878
ENSG00000207277	chr9	68408924	68409041	+	118	RNA5SP284	57.63	68408924	68409041	rRNA	1	RNA5SP284	chr9	68408924	68409041
ENSG00000232815	chr9	68413482	68414196	-	715		65.03	68413482	68414196	unprocessed_pseudogene	-1	ENSG00000232815	chr9	68414196	68413482
ENSG00000266017	chr9	68415308	68415388	+	81	MIR4477A	41.98	68415308	68415388	miRNA	1	MIR4477A	chr9	68415308	68415388
ENSG00000215548	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	68427861;68429073;68430170;68433465;68435817;68437719;68438558;68452934;68455159	68427894;68429182;68430261;68433566;68435939;68437776;68438683;68453002;68455375	-;-;-;-;-;-;-;-;-	931		36.09	68427861	68455375	unprocessed_pseudogene	-1	ENSG00000215548	chr9	68455375	68427861
ENSG00000263754	chr9	68512346	68512422	+	77		49.35	68512346	68512422	miRNA	1	ENSG00000263754	chr9	68512346	68512422
ENSG00000263614	chr9	68513105	68513187	+	83		45.78	68513105	68513187	miRNA	1	ENSG00000263614	chr9	68513105	68513187
ENSG00000229789	chr9;chr9;chr9;chr9;chr9	68726629;68728834;68743102;68744011;68745880	68726689;68728897;68743225;68744068;68745997	+;+;+;+;+	425		36.81	68726629	68745997	unprocessed_pseudogene	1	ENSG00000229789	chr9	68726629	68745997
ENSG00000204794	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	68741234;68759761;68765659;68773919;68774632;68778808;68781851;68788818;68809469	68741748;68760150;68765800;68774073;68774858;68778933;68781997;68788980;68809906	-;-;-;-;-;-;-;-;-	2303	PGM5P1	38.57	68741234	68809898	unprocessed_pseudogene	-1	PGM5P1	chr9	68809906	68741234
ENSG00000266021	chr9	68997409	68997484	-	76		47.37	68997409	68997484	miRNA	-1	ENSG00000266021	chr9	68997484	68997409
ENSG00000238919	chr9	69001999	69002081	-	83		44.58	69001999	69002081	miRNA	-1	ENSG00000238919	chr9	69002081	69001999
ENSG00000239070	chr9	69002239	69002321	-	83	MIR1299	50.6	69002239	69002321	miRNA	-1	MIR1299	chr9	69002321	69002239
ENSG00000233961	chr9;chr9;chr9;chr9;chr9	69065655;69067860;69082110;69083014;69084842	69065715;69067928;69082232;69083069;69084989	+;+;+;+;+	457		36.82	69065655	69084989	unprocessed_pseudogene	1	ENSG00000233961	chr9	69065655	69084989
ENSG00000227558	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	69080240;69098993;69100243;69104600;69108727;69109407;69112840;69113553;69117729;69120772;69126966;69147417	69080763;69099082;69100343;69104741;69108778;69109536;69112994;69113779;69117854;69120918;69127128;69147854	-;-;-;-;-;-;-;-;-;-;-;-	2295	PGM5P2	38.54	69080240	69147846	processed_transcript	-1	PGM5P2	chr9	69147854	69080240
ENSG00000231242	chr9;chr9;chr9;chr9;chr9;chr9;chr9	69082536;69098993;69099931;69100166;69102843;69104600;69108727	69083967;69099082;69099984;69100321;69102934;69104741;69108793	-;-;-;-;-;-;-	2033		39.37	69082536	69108793	lincRNA	-1	ENSG00000231242	chr9	69108793	69082536
ENSG00000237543	chr9;chr9	69146939;69149205	69147202;69149621	+;+	681		54.86	69146939	69149621	lincRNA	1	ENSG00000237543	chr9	69146939	69149621
ENSG00000240907	chr9;chr9;chr9;chr9	69174213;69175692;69175960;69179394	69174523;69175760;69178388;69179458	-;-;-;-	2874		48.13	69174213	69179458	lincRNA	-1	ENSG00000240907	chr9	69179458	69174213
ENSG00000241190	chr9;chr9	69175692;69175960	69175760;69178315	-;-	2425	NA	NA	NA	NA	NA	NA	ENSG00000241190	chr9	NA	NA
ENSG00000204793	chr9	69199480	69202204	-	2725	FOXD4L6	55.96	69199480	69202204	protein_coding	-1	FOXD4L6	chr9	69202204	69199480
ENSG00000204790	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	69204538;69206903;69218510;69229612;69233652;69237162;69240013;69243508;69245076;69245941;69247522;69249521;69255604;69256418;69258930;69261239;69262334;69269396;69272036;69272333	69206799;69208438;69219221;69232145;69235606;69238316;69240059;69243652;69245163;69245978;69247584;69251015;69255695;69256889;69259308;69261336;69262648;69269662;69272094;69272478	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	13858	CBWD6	36.05	69204538	69229650	protein_coding	-1	CBWD6	chr9	69269662	69204538
ENSG00000196400	chr9	69252845	69254032	+	1188		40.99	69252845	69254032	protein_coding	1	ENSG00000196400	chr9	69252845	69254032
ENSG00000204788	chr9;chr9	69377902;69379293	69378614;69380597	-;-	2018		43.84	69377902	69380597	protein_coding	-1	ENSG00000204788	chr9	69380597	69377902
ENSG00000172014	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	69381812;69383135;69385605;69385882;69389939;69391092;69393822;69400422;69403135;69407156;69409975;69410095;69416135;69420263;69421853;69423202	69382295;69383360;69385719;69386055;69390045;69391229;69393877;69400536;69403204;69407240;69410003;69410167;69416205;69420426;69422033;69425560	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4447	ANKRD20A4	36.2	69381812	69425560	protein_coding	1	ANKRD20A4	chr9	69381812	69425560
ENSG00000238551	chr9	69392612	69392718	+	107	RNU6-1193P	35.51	69392612	69392718	snRNA	1	RNU6-1193P	chr9	69392612	69392718
ENSG00000224185	chr9	69451764	69452598	+	835	SNX18P9	49.22	69451764	69452598	processed_pseudogene	1	SNX18P9	chr9	69451764	69452598
ENSG00000229156	chr9	69475237	69475614	+	378		62.17	69475237	69475614	processed_pseudogene	1	ENSG00000229156	chr9	69475237	69475614
ENSG00000224106	chr9;chr9;chr9	69477881;69478504;69478763	69478176;69478573;69478916	+;+;+	520	CYP4F25P	53.67	69477881	69478916	unprocessed_pseudogene	1	CYP4F25P	chr9	69477881	69478916
ENSG00000224762	chr9	69485458	69486244	-	787		36.72	69485458	69486244	processed_pseudogene	-1	ENSG00000224762	chr9	69486244	69485458
ENSG00000235832	chr9	69498582	69499487	-	906	CNN2P3	57.84	69498582	69499487	processed_pseudogene	-1	CNN2P3	chr9	69499487	69498582
ENSG00000235310	chr9	69501018	69502204	+	1187		41.62	69501018	69502204	processed_pseudogene	1	ENSG00000235310	chr9	69501018	69502204
ENSG00000264681	chr9	69587378	69587444	-	67		58.21	69587378	69587444	miRNA	-1	ENSG00000264681	chr9	69587444	69587378
ENSG00000181997	chr9;chr9;chr9;chr9;chr9;chr9;chr9	69633978;69634621;69635050;69635377;69635942;69643648;69649979	69634262;69634839;69635168;69635514;69636065;69643777;69650004	-;-;-;-;-;-;-	1041	AQP7P2	52.38	69633978	69650004	unprocessed_pseudogene	-1	AQP7P2	chr9	69650004	69633978
ENSG00000176134	chr9;chr9;chr9;chr9	69650263;69653072;69655521;69660302	69650910;69653179;69655673;69660358	+;+;+;+	966		47.36	69650263	69660358	protein_coding	1	ENSG00000176134	chr9	69650263	69660358
ENSG00000225883	chr9;chr9;chr9;chr9;chr9;chr9	69718152;69718670;69719732;69720962;69721267;69721532	69718327;69718817;69719854;69721020;69721447;69721729	-;-;-;-;-;-	885		39.85	69718152	69721729	unprocessed_pseudogene	-1	ENSG00000225883	chr9	69721729	69718152
ENSG00000233773	chr9;chr9	69731594;69733386	69732801;69734116	+;+	1939	NA	NA	NA	NA	NA	NA	ENSG00000233773	chr9	NA	NA
ENSG00000235932	chr9	69749821	69750173	-	353		48.73	69749821	69750173	processed_pseudogene	-1	ENSG00000235932	chr9	69750173	69749821
ENSG00000156755	chr9;chr9	69777099;69777440	69777131;69777956	-;-	550	IGKV1OR-2	47.37	69777472	69777953	IG_V_pseudogene	-1	IGKV1OR-2	chr9	69777953	69777099
ENSG00000239028	chr9	69821760	69821841	-	82		50	69821760	69821841	miRNA	-1	ENSG00000239028	chr9	69821841	69821760
ENSG00000197550	chr9;chr9;chr9;chr9;chr9	69830288;69830932;69834629;69845567;69845792	69830348;69830998;69834758;69845615;69848759	+;+;+;+;+	3275		34.15	69830288	69848759	unprocessed_pseudogene	1	ENSG00000197550	chr9	69830288	69848759
ENSG00000223602	chr9;chr9;chr9;chr9;chr9	69891208;69894066;69896441;69896822;69901014	69891578;69894295;69896659;69896936;69901481	-;-;-;-;-	1403		36.34	69891208	69901481	unprocessed_pseudogene	-1	ENSG00000223602	chr9	69901481	69891208
ENSG00000206804	chr9	69892787	69892893	-	107	RNU6-1293P	41.12	69892787	69892893	snRNA	-1	RNU6-1293P	chr9	69892893	69892787
ENSG00000224599	chr9;chr9;chr9;chr9;chr9	70083601;70084119;70085181;70086756;70087098	70083776;70084266;70085303;70086895;70087216	-;-;-;-;-	706		40.07	70083601	70087216	unprocessed_pseudogene	-1	ENSG00000224599	chr9	70087216	70083601
ENSG00000226951	chr9	70093132	70093777	-	646	NA	NA	NA	NA	NA	NA	ENSG00000226951	chr9	NA	NA
ENSG00000234053	chr9	70096039	70096734	+	696	NA	NA	NA	NA	NA	NA	ENSG00000234053	chr9	NA	NA
ENSG00000226805	chr9;chr9	70097097;70098968	70098381;70099635	+;+	1953	NA	NA	NA	NA	NA	NA	ENSG00000226805	chr9	NA	NA
ENSG00000236252	chr9;chr9;chr9;chr9;chr9	70113593;70114573;70116465;70117121;70124386	70114081;70114709;70116868;70117271;70124467	-;-;-;-;-	1263		39.38	70113593	70124467	processed_transcript	-1	ENSG00000236252	chr9	70124467	70113593
ENSG00000267085	chr9	70116128	70116383	-	256		35.16	70116128	70116383	processed_pseudogene	-1	ENSG00000267085	chr9	70116383	70116128
ENSG00000204780	chr9;chr9	70143769;70144098	70143792;70144482	-;-	409		46.99	70144149	70144432	IG_V_pseudogene	-1	ENSG00000204780	chr9	70144432	70143769
ENSG00000204779	chr9	70175707	70178815	-	3109	FOXD4L5	54.23	70175707	70178815	protein_coding	-1	FOXD4L5	chr9	70178815	70175707
ENSG00000204778	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	70181520;70182009;70183264;70183433;70195031;70206177;70212122;70214799;70216575	70181621;70182138;70183329;70183501;70195082;70206233;70212166;70214885;70216621	-;-;-;-;-;-;-;-;-	655		36.48	70181520	70216621	unprocessed_pseudogene	-1	ENSG00000204778	chr9	70216621	70181520
ENSG00000231701	chr9;chr9;chr9;chr9;chr9;chr9	70334349;70334867;70335929;70337158;70337463;70337728	70334524;70335014;70336051;70337216;70337643;70337925	-;-;-;-;-;-	885		39.89	70334349	70337925	unprocessed_pseudogene	-1	ENSG00000231701	chr9	70337925	70334349
ENSG00000236381	chr9	70343868	70344513	-	646	NA	NA	NA	NA	NA	NA	ENSG00000236381	chr9	NA	NA
ENSG00000232942	chr9	70346769	70347463	+	695	NA	NA	NA	NA	NA	NA	ENSG00000232942	chr9	NA	NA
ENSG00000235893	chr9;chr9	70347827;70349698	70349113;70350365	+;+	1955		64.14	70348573	70349113	processed_pseudogene	1	ENSG00000235893	chr9	70348573	70349113
ENSG00000237904	chr9	70366809	70367319	-	511		49.62	70366921	70367319	processed_pseudogene	-1	ENSG00000237904	chr9	70367319	70366921
ENSG00000204776	chr9;chr9	70394238;70394576	70394270;70394903	-;-	361	IGKV1OR-3	47.71	70394611	70395090	IG_V_pseudogene	-1	IGKV1OR-3	chr9	70395090	70394238
ENSG00000184659	chr9	70426623	70429731	-	3109	FOXD4L4	54.23	70426623	70429731	protein_coding	-1	FOXD4L4	chr9	70429731	70426623
ENSG00000147996	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	70432004;70434347;70442916;70445953;70457087;70461122;70464630;70467484;70470996;70472572;70473437;70475019;70475444;70477024;70482703;70483468;70486501;70488816;70489915;70496974	70434243;70434709;70442961;70446660;70459612;70463075;70465794;70467530;70471140;70472659;70473474;70475081;70475489;70477644;70483279;70484472;70486879;70488917;70490246;70497240	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	12712	CBWD5	36.05	70432004	70490246	protein_coding	-1	CBWD5	chr9	70497240	70432004
ENSG00000236725	chr9	70645650	70646409	+	760	NA	NA	NA	NA	NA	NA	ENSG00000236725	chr9	NA	NA
ENSG00000269337	chr9	70646589	70648956	+	2368		62.5	70646589	70648956	protein_coding	1	ENSG00000269337	chr9	70646589	70648956
ENSG00000233765	chr9;chr9;chr9	70662044;70662475;70662929	70662334;70662662;70663084	+;+;+	635		57.83	70662044	70663084	unprocessed_pseudogene	1	ENSG00000233765	chr9	70662044	70663084
ENSG00000233976	chr9	70672063	70672534	+	472	NA	NA	NA	NA	NA	NA	ENSG00000233976	chr9	NA	NA
ENSG00000223780	chr9;chr9;chr9;chr9	70727365;70731689;70732494;70733680	70728168;70731989;70732667;70734146	-;-;-;-	1746	MEP1AP2	42.58	70727365	70734146	unprocessed_pseudogene	-1	MEP1AP2	chr9	70734146	70727365
ENSG00000226904	chr9;chr9	70843567;70843970	70843647;70844228	+;+	340		33.53	70843567	70844228	antisense	1	ENSG00000226904	chr9	70843567	70844228
ENSG00000196873	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	70849767;70856397;70858099;70860129;70862528;70871837;70873448;70874263;70875773;70879384;70881136;70883850;70885218;70887779;70900256;70912204;70912668	70850044;70857101;70858196;70860215;70864298;70871896;70873485;70874350;70875912;70879430;70881992;70884283;70885301;70889854;70900956;70912564;70914929	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10087	CBWD3	35.96	70856397	70914929	protein_coding	1	CBWD3	chr9	70856397	70914929
ENSG00000228537	chr9	70866135	70866572	-	438		38.58	70866135	70866572	protein_coding	-1	ENSG00000228537	chr9	70866572	70866135
ENSG00000187559	chr9	70917276	70920000	+	2725	FOXD4L3	56.04	70917276	70920000	protein_coding	1	FOXD4L3	chr9	70917276	70920000
ENSG00000225337	chr9;chr9	70922309;70923008	70922370;70923361	+;+	416		53.18	70922309	70923361	lincRNA	1	ENSG00000225337	chr9	70922309	70923361
ENSG00000234394	chr9;chr9;chr9	70943400;70943805;70945042	70943606;70943873;70945547	+;+;+	782		46.86	70921444	70945352	lincRNA	1	ENSG00000234394	chr9	70921444	70945542
ENSG00000224958	chr9;chr9;chr9	70970105;70971206;70972639	70970521;70971262;70972768	-;-;-	604	PGM5-AS1	54.99	70970105	70972736	antisense	-1	PGM5-AS1	chr9	70972768	70970105
ENSG00000154330	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	70971815;70993115;70999314;71002379;71006450;71007235;71079437;71080009;71081078;71094334;71098781;71111741;71144483	70972304;70993277;70999460;71002504;71006640;71007389;71079512;71080124;71081471;71094469;71098964;71114277;71145977	+;+;+;+;+;+;+;+;+;+;+;+;+	6210	PGM5	40.29	70943224	71021261	processed_transcript	1	PGM5	chr9	70943224	71145977
ENSG00000233178	chr9;chr9;chr9;chr9	71010609;71013999;71020640;71021219	71013137;71014187;71020924;71021416	-;-;-;-	3201		40.66	71010609	71014187	antisense	-1	ENSG00000233178	chr9	71021416	71010609
ENSG00000267217	chr9;chr9;chr9;chr9;chr9;chr9	71011440;71015509;71017313;71019926;71020263;71021171	71011506;71015650;71017404;71020081;71020316;71021260	+;+;+;+;+;+	601	NA	NA	NA	NA	NA	NA	ENSG00000267217	chr9	NA	NA
ENSG00000229019	chr9;chr9	71041759;71043498	71041875;71044285	+;+	905		40.88	71041759	71044285	sense_intronic	1	ENSG00000229019	chr9	71041759	71044285
ENSG00000181778	chr9;chr9	71151496;71155453	71152409;71155783	-;-	1245	TMEM252	44.03	71151496	71155783	protein_coding	-1	TMEM252	chr9	71155783	71151496
ENSG00000226337	chr9;chr9;chr9;chr9	71155952;71157294;71240557;71247955	71156146;71157558;71240763;71248176	+;+;+;+	889		41.74	71155952	71248176	lincRNA	1	ENSG00000226337	chr9	71155952	71259358
ENSG00000234506	chr9;chr9;chr9;chr9;chr9	71158457;71160417;71160633;71160845;71161475	71158519;71160540;71160752;71161032;71161505	-;-;-;-;-	526		38.64	71158457	71161032	lincRNA	-1	ENSG00000234506	chr9	71161505	71158457
ENSG00000224025	chr9	71224041	71226893	+	2853		46.68	71224041	71226900	processed_pseudogene	1	ENSG00000224025	chr9	71224041	71226900
ENSG00000107242	chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9	71320575;71320901;71322519;71342512;71343681;71354750;71356500;71357171;71357417;71400999;71433377;71437531;71439012;71478753;71491593;71503897;71509255;71532464;71534395;71534597;71538218;71549806;71555562;71578099;71578944;71580505;71581423;71606056;71623363	71320683;71321140;71323057;71342599;71343850;71354808;71356561;71357270;71357573;71401076;71433461;71437599;71439131;71478883;71491710;71504049;71509554;71532675;71534478;71534645;71538302;71549961;71555706;71578237;71579043;71580564;71581646;71606173;71624092	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4680	PIP5K1B	40.19	71320616	71624091	protein_coding	1	PIP5K1B	chr9	71320575	71624092
ENSG00000187866	chr9	71394964	71398609	+	3646	FAM122A	41.58	71394964	71398609	protein_coding	1	FAM122A	chr9	71394964	71398609
ENSG00000236998	chr9;chr9	71403227;71403485	71403368;71404586	-;-	1244		42.38	71403223	71404586	processed_pseudogene	-1	ENSG00000236998	chr9	71404586	71403223
ENSG00000236733	chr9;chr9;chr9	71437319;71439046;71458083	71437564;71439206;71458191	-;-;-	516		41.4	71437319	71458191	antisense	-1	ENSG00000236733	chr9	71458191	71437319
ENSG00000207000	chr9	71550789	71550895	-	107	RNU6-820P	41.12	71550789	71550895	snRNA	-1	RNU6-820P	chr9	71550895	71550789
ENSG00000165059	chr9	71627469	71629039	-	1571	PRKACG	57.73	71627469	71629039	protein_coding	-1	PRKACG	chr9	71629039	71627469
ENSG00000165060	chr9;chr9;chr9;chr9;chr9;chr9;chr9	71650175;71651077;71661301;71668056;71679854;71687528;71714817	71650863;71651121;71661398;71668176;71679959;71689129;71715094	+;+;+;+;+;+;+	2939	FXN	45.22	71650175	71689129	protein_coding	1	FXN	chr9	71650175	71715094
